id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,geometry span,99,14,11,76,354,ship,baseline,monotonic-signal
g002,atlas pressure,71,51,31,57,228,ship,edge,drag-penalty
g003,shader drift,105,37,22,103,389,ship,recovery,confidence-floor
g004,render budget,37,67,19,79,200,ship,negative,lane-boundary
g005,geometry span,51,15,40,29,77,hold,baseline,monotonic-signal
g006,atlas pressure,61,61,10,51,265,ship,edge,drag-penalty
g007,shader drift,114,17,38,67,312,ship,recovery,confidence-floor
g008,render budget,100,67,33,79,347,ship,negative,lane-boundary
g009,geometry span,96,60,32,90,342,ship,baseline,monotonic-signal
g010,atlas pressure,98,59,12,100,417,ship,edge,drag-penalty
g011,shader drift,102,26,45,66,263,ship,recovery,confidence-floor
g012,render budget,108,12,42,54,264,ship,negative,lane-boundary
g013,geometry span,114,42,43,52,307,ship,baseline,monotonic-signal
g014,atlas pressure,33,25,23,56,111,hold,edge,drag-penalty
g015,shader drift,84,54,15,62,323,ship,recovery,confidence-floor
g016,render budget,113,36,33,27,303,ship,negative,lane-boundary
g017,geometry span,87,29,23,100,321,ship,baseline,monotonic-signal
g018,atlas pressure,77,28,19,55,257,ship,edge,drag-penalty
g019,shader drift,32,65,40,37,78,hold,recovery,confidence-floor
g020,render budget,57,16,10,75,232,ship,negative,lane-boundary
g021,geometry span,73,64,38,56,225,ship,baseline,monotonic-signal
g022,atlas pressure,40,56,12,102,242,ship,edge,drag-penalty
g023,shader drift,71,54,42,78,219,ship,recovery,confidence-floor
g024,render budget,90,56,38,28,240,ship,negative,lane-boundary
g025,geometry span,59,61,16,50,240,ship,baseline,monotonic-signal
g026,atlas pressure,47,29,7,66,215,ship,edge,drag-penalty
g027,shader drift,89,51,4,78,384,ship,recovery,confidence-floor
g028,render budget,69,29,25,89,250,ship,negative,lane-boundary
g029,geometry span,63,21,37,99,198,ship,baseline,monotonic-signal
g030,atlas pressure,107,19,23,65,336,ship,edge,drag-penalty
g031,shader drift,89,56,18,53,322,ship,recovery,confidence-floor
g032,render budget,52,42,17,51,198,ship,negative,lane-boundary
g033,geometry span,112,72,39,55,346,ship,baseline,monotonic-signal
g034,atlas pressure,58,20,30,61,165,watch,edge,drag-penalty
g035,shader drift,78,66,27,26,245,ship,recovery,confidence-floor
g036,render budget,92,22,28,99,313,ship,negative,lane-boundary
g037,geometry span,102,72,8,54,408,ship,baseline,monotonic-signal
g038,atlas pressure,67,65,42,36,176,ship,edge,drag-penalty
g039,shader drift,53,64,18,74,243,ship,recovery,confidence-floor
g040,render budget,49,31,8,55,209,ship,negative,lane-boundary
g041,geometry span,51,17,4,101,259,ship,baseline,monotonic-signal
g042,atlas pressure,55,47,25,77,214,ship,edge,drag-penalty
g043,shader drift,61,30,37,27,129,watch,recovery,confidence-floor
g044,render budget,67,59,23,49,240,ship,negative,lane-boundary
g045,geometry span,74,41,39,65,211,ship,baseline,monotonic-signal
g046,atlas pressure,37,34,27,77,141,watch,edge,drag-penalty
g047,shader drift,66,33,23,88,250,ship,recovery,confidence-floor
g048,render budget,40,70,43,98,159,watch,negative,lane-boundary
g049,geometry span,30,21,34,64,73,hold,baseline,monotonic-signal
g050,atlas pressure,73,69,31,52,247,ship,edge,drag-penalty
g051,shader drift,98,61,10,50,375,ship,recovery,confidence-floor
g052,render budget,114,59,22,54,389,ship,negative,lane-boundary
g053,geometry span,81,61,8,60,340,ship,baseline,monotonic-signal
g054,atlas pressure,112,66,45,25,292,ship,edge,drag-penalty
g055,shader drift,43,34,44,98,129,watch,recovery,confidence-floor
g056,render budget,100,56,24,53,337,ship,negative,lane-boundary
g057,geometry span,88,34,15,35,288,ship,baseline,monotonic-signal
g058,atlas pressure,42,26,12,73,189,ship,edge,drag-penalty
g059,shader drift,110,24,13,54,369,ship,recovery,confidence-floor
g060,render budget,104,61,35,100,368,ship,negative,lane-boundary
g061,geometry span,60,47,27,76,222,ship,baseline,monotonic-signal
g062,atlas pressure,42,77,45,26,94,hold,edge,drag-penalty
g063,shader drift,93,25,35,48,247,ship,recovery,confidence-floor
g064,render budget,65,71,31,64,237,ship,negative,lane-boundary
g065,geometry span,99,27,10,76,370,ship,baseline,monotonic-signal
g066,atlas pressure,31,77,22,87,191,ship,edge,drag-penalty
g067,shader drift,45,70,8,97,278,ship,recovery,confidence-floor
g068,render budget,55,69,24,63,225,ship,negative,lane-boundary
g069,geometry span,108,36,12,51,375,ship,baseline,monotonic-signal
g070,atlas pressure,94,22,8,49,329,ship,edge,drag-penalty
g071,shader drift,90,52,28,53,291,ship,recovery,confidence-floor
g072,render budget,92,35,19,59,313,ship,negative,lane-boundary
g073,geometry span,96,64,16,24,328,ship,baseline,monotonic-signal
g074,atlas pressure,102,46,37,97,338,ship,edge,drag-penalty
g075,shader drift,108,39,7,52,394,ship,recovery,confidence-floor
g076,render budget,115,38,35,34,312,ship,negative,lane-boundary
g077,geometry span,78,75,30,72,291,ship,baseline,monotonic-signal
g078,atlas pressure,107,26,29,53,313,ship,edge,drag-penalty
g079,shader drift,81,74,9,99,389,ship,recovery,confidence-floor
g080,render budget,71,66,42,75,228,ship,negative,lane-boundary
g081,geometry span,114,64,39,25,314,ship,baseline,monotonic-signal
g082,atlas pressure,51,66,40,47,146,watch,edge,drag-penalty
g083,shader drift,67,71,20,63,275,ship,recovery,confidence-floor
g084,render budget,34,39,12,75,180,ship,negative,lane-boundary
g085,geometry span,65,61,30,86,252,ship,baseline,monotonic-signal
g086,atlas pressure,84,39,20,96,327,ship,edge,drag-penalty
g087,shader drift,53,31,16,62,204,ship,recovery,confidence-floor
g088,render budget,41,29,37,50,91,hold,negative,lane-boundary
g089,geometry span,83,66,7,48,342,ship,baseline,monotonic-signal
g090,atlas pressure,63,52,35,52,188,ship,edge,drag-penalty
g091,shader drift,57,12,9,58,214,ship,recovery,confidence-floor
g092,render budget,101,30,39,23,239,ship,negative,lane-boundary
g093,geometry span,83,76,35,96,316,ship,baseline,monotonic-signal
g094,atlas pressure,46,32,13,51,182,ship,edge,drag-penalty
g095,shader drift,106,12,4,33,351,ship,recovery,confidence-floor
g096,render budget,52,75,43,71,173,ship,negative,lane-boundary
